ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
hog,duck,horse,dolphin,goat,whale,pigeon,lizard,frog,"['stim4', 'stim2', 'stim3', 'stim1', 'stim5', 'stim7', 'stim8', 'stim6']","['goat', 'horse', 'dolphin', 'duck', 'whale', 'lizard', 'frog', 'pigeon']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
cow,elephant,owl,bluebird,giraffe,crocodile,whale,turtle,mouse,"['stim4', 'stim1', 'stim8', 'stim5', 'stim7', 'stim6', 'stim2', 'stim3']","['giraffe', 'elephant', 'mouse', 'crocodile', 'turtle', 'whale', 'owl', 'bluebird']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
bear,spider,shark,cow,goat,bat,whale,snake,fox,"['stim8', 'stim4', 'stim3', 'stim6', 'stim5', 'stim2', 'stim7', 'stim1']","['fox', 'goat', 'cow', 'whale', 'bat', 'shark', 'snake', 'spider']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
bluebird,fox,hog,frog,goldfish,bat,turtle,crocodile,dolphin,"['stim5', 'stim3', 'stim6', 'stim2', 'stim1', 'stim7', 'stim8', 'stim4']","['bat', 'frog', 'turtle', 'hog', 'fox', 'crocodile', 'dolphin', 'goldfish']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
whale,sheep,ladybug,goldfish,eagle,bear,monkey,goat,crocodile,"['stim6', 'stim5', 'stim7', 'stim1', 'stim8', 'stim4', 'stim3', 'stim2']","['monkey', 'bear', 'goat', 'sheep', 'crocodile', 'eagle', 'goldfish', 'ladybug']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
ladybug,eagle,goat,duck,whale,bear,tiger,spider,elephant,"['stim7', 'stim1', 'stim3', 'stim2', 'stim8', 'stim5', 'stim6', 'stim4']","['spider', 'eagle', 'duck', 'goat', 'elephant', 'bear', 'tiger', 'whale']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
elephant,hog,goat,lizard,ant,turkey,ladybug,cat,whale,"['stim1', 'stim2', 'stim8', 'stim7', 'stim3', 'stim5', 'stim4', 'stim6']","['hog', 'goat', 'whale', 'cat', 'lizard', 'turkey', 'ant', 'ladybug']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
snake,cat,crocodile,hog,bear,eagle,elephant,turkey,lizard,"['stim8', 'stim2', 'stim3', 'stim6', 'stim1', 'stim7', 'stim5', 'stim4']","['lizard', 'crocodile', 'hog', 'elephant', 'cat', 'turkey', 'eagle', 'bear']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
giraffe,crocodile,eagle,goldfish,tiger,cow,bear,shark,pigeon,"['stim4', 'stim6', 'stim5', 'stim1', 'stim7', 'stim2', 'stim8', 'stim3']","['tiger', 'bear', 'cow', 'crocodile', 'shark', 'eagle', 'pigeon', 'goldfish']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
dolphin,horse,snake,monkey,cow,sparrow,frog,whale,shark,"['stim7', 'stim1', 'stim8', 'stim3', 'stim4', 'stim6', 'stim2', 'stim5']","['whale', 'horse', 'shark', 'monkey', 'cow', 'frog', 'snake', 'sparrow']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
goat,duck,mouse,cow,sheep,spider,rat,whale,horse,"['stim4', 'stim3', 'stim8', 'stim2', 'stim6', 'stim7', 'stim1', 'stim5']","['sheep', 'cow', 'horse', 'mouse', 'rat', 'whale', 'duck', 'spider']",S4,9,2021_Oct_28_1423,image_exp,3.2.4,59.98428568
