ref,stim1,stim2,stim3,stim4,stim5,stim6,stim7,stim8,clicks,clicked_stimuli,participant,session,date,expName,psychopyVersion,frameRate
dolphin,cow,frog,tiger,turtle,ant,duck,bluebird,spider,"['stim1', 'stim3', 'stim4', 'stim2', 'stim6', 'stim7', 'stim5', 'stim8']","['cow', 'tiger', 'turtle', 'frog', 'duck', 'bluebird', 'ant', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
mouse,elephant,frog,turkey,bat,giraffe,dog,ant,spider,"['stim4', 'stim6', 'stim1', 'stim2', 'stim3', 'stim5', 'stim7', 'stim8']","['bat', 'dog', 'elephant', 'frog', 'turkey', 'giraffe', 'ant', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dolphin,monkey,horse,cow,frog,shark,whale,sparrow,snake,"['stim6', 'stim5', 'stim2', 'stim1', 'stim3', 'stim8', 'stim4', 'stim7']","['whale', 'shark', 'horse', 'monkey', 'cow', 'snake', 'frog', 'sparrow']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cow,dog,ant,monkey,dolphin,bear,fox,tiger,eagle,"['stim1', 'stim5', 'stim6', 'stim4', 'stim3', 'stim7', 'stim8', 'stim2']","['dog', 'bear', 'fox', 'dolphin', 'monkey', 'tiger', 'eagle', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
monkey,sheep,whale,bluebird,butterfly,pigeon,snail,eagle,spider,"['stim1', 'stim2', 'stim7', 'stim5', 'stim3', 'stim6', 'stim4', 'stim8']","['sheep', 'whale', 'eagle', 'pigeon', 'bluebird', 'snail', 'butterfly', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
goldfish,snake,snail,crocodile,sheep,bat,horse,sparrow,bluebird,"['stim1', 'stim2', 'stim7', 'stim8', 'stim5', 'stim3', 'stim4', 'stim6']","['snake', 'snail', 'sparrow', 'bluebird', 'bat', 'crocodile', 'sheep', 'horse']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
snake,frog,tiger,goat,goldfish,bat,duck,dog,owl,"['stim4', 'stim1', 'stim6', 'stim5', 'stim3', 'stim8', 'stim7', 'stim2']","['goldfish', 'frog', 'duck', 'bat', 'goat', 'owl', 'dog', 'tiger']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dog,bear,giraffe,lizard,elephant,eagle,frog,bluebird,butterfly,"['stim2', 'stim4', 'stim1', 'stim3', 'stim5', 'stim7', 'stim6', 'stim8']","['giraffe', 'elephant', 'bear', 'lizard', 'eagle', 'bluebird', 'frog', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
sparrow,sheep,tiger,lizard,frog,cow,duck,ant,crocodile,"['stim6', 'stim3', 'stim4', 'stim7', 'stim1', 'stim5', 'stim8', 'stim2']","['duck', 'lizard', 'frog', 'ant', 'sheep', 'cow', 'crocodile', 'tiger']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cat,turkey,ant,bat,snail,bluebird,tiger,giraffe,hog,"['stim6', 'stim8', 'stim7', 'stim3', 'stim1', 'stim5', 'stim2', 'stim4']","['tiger', 'hog', 'giraffe', 'bat', 'turkey', 'bluebird', 'ant', 'snail']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dog,goldfish,rat,snail,horse,shark,fox,sparrow,turtle,"['stim6', 'stim4', 'stim2', 'stim8', 'stim5', 'stim7', 'stim3', 'stim1']","['fox', 'horse', 'rat', 'turtle', 'shark', 'sparrow', 'snail', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dolphin,bat,fox,bear,turtle,ladybug,tiger,goat,sheep,"['stim6', 'stim3', 'stim2', 'stim8', 'stim7', 'stim4', 'stim1', 'stim5']","['tiger', 'bear', 'fox', 'sheep', 'goat', 'turtle', 'bat', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
giraffe,dolphin,frog,sparrow,bluebird,fox,butterfly,horse,rat,"['stim7', 'stim1', 'stim5', 'stim8', 'stim2', 'stim4', 'stim3', 'stim6']","['horse', 'dolphin', 'fox', 'rat', 'frog', 'bluebird', 'sparrow', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
elephant,horse,crocodile,frog,bear,dolphin,sheep,pigeon,turtle,"['stim1', 'stim4', 'stim5', 'stim6', 'stim2', 'stim8', 'stim3', 'stim7']","['horse', 'bear', 'dolphin', 'sheep', 'crocodile', 'turtle', 'frog', 'pigeon']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
tiger,dolphin,whale,ant,crocodile,sparrow,dog,bat,fox,"['stim6', 'stim8', 'stim2', 'stim1', 'stim7', 'stim4', 'stim3', 'stim5']","['dog', 'fox', 'whale', 'dolphin', 'bat', 'crocodile', 'ant', 'sparrow']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
frog,mouse,fox,rat,eagle,crocodile,goat,bluebird,butterfly,"['stim5', 'stim3', 'stim1', 'stim7', 'stim4', 'stim8', 'stim6', 'stim2']","['crocodile', 'rat', 'mouse', 'bluebird', 'eagle', 'butterfly', 'goat', 'fox']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cat,spider,eagle,turtle,elephant,bear,crocodile,frog,shark,"['stim5', 'stim4', 'stim3', 'stim6', 'stim7', 'stim2', 'stim8', 'stim1']","['bear', 'elephant', 'turtle', 'crocodile', 'frog', 'eagle', 'shark', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
whale,bluebird,crocodile,goat,sparrow,frog,snake,tiger,elephant,"['stim8', 'stim7', 'stim3', 'stim2', 'stim6', 'stim5', 'stim4', 'stim1']","['elephant', 'tiger', 'goat', 'crocodile', 'snake', 'frog', 'sparrow', 'bluebird']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
goldfish,shark,frog,snake,ladybug,dolphin,snail,eagle,turkey,"['stim5', 'stim1', 'stim2', 'stim6', 'stim4', 'stim3', 'stim8', 'stim7']","['dolphin', 'shark', 'frog', 'snail', 'ladybug', 'snake', 'turkey', 'eagle']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
sparrow,dog,cat,pigeon,goat,turkey,hog,turtle,shark,"['stim5', 'stim3', 'stim7', 'stim4', 'stim6', 'stim2', 'stim1', 'stim8']","['turkey', 'pigeon', 'turtle', 'goat', 'hog', 'cat', 'dog', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
goat,sparrow,frog,tiger,owl,turkey,monkey,bat,goldfish,"['stim6', 'stim3', 'stim7', 'stim5', 'stim4', 'stim1', 'stim2', 'stim8']","['monkey', 'tiger', 'bat', 'turkey', 'owl', 'sparrow', 'frog', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
crocodile,cat,rat,lizard,elephant,whale,sparrow,giraffe,duck,"['stim3', 'stim4', 'stim7', 'stim1', 'stim8', 'stim2', 'stim5', 'stim6']","['lizard', 'elephant', 'giraffe', 'cat', 'duck', 'rat', 'whale', 'sparrow']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
hog,dolphin,duck,goat,pigeon,frog,lizard,whale,horse,"['stim3', 'stim8', 'stim1', 'stim7', 'stim6', 'stim5', 'stim2', 'stim4']","['goat', 'horse', 'dolphin', 'whale', 'lizard', 'frog', 'duck', 'pigeon']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
whale,giraffe,tiger,hog,bat,bluebird,pigeon,spider,snail,"['stim2', 'stim1', 'stim3', 'stim4', 'stim8', 'stim6', 'stim5', 'stim7']","['tiger', 'giraffe', 'hog', 'bat', 'snail', 'pigeon', 'bluebird', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
horse,giraffe,goat,turkey,sheep,crocodile,owl,turtle,bluebird,"['stim1', 'stim2', 'stim4', 'stim5', 'stim7', 'stim3', 'stim6', 'stim8']","['giraffe', 'goat', 'sheep', 'crocodile', 'turtle', 'turkey', 'owl', 'bluebird']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
tiger,butterfly,owl,frog,bear,bluebird,turkey,duck,spider,"['stim4', 'stim6', 'stim7', 'stim2', 'stim5', 'stim3', 'stim8', 'stim1']","['bear', 'turkey', 'duck', 'owl', 'bluebird', 'frog', 'spider', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
eagle,hog,turtle,turkey,sparrow,cow,snail,cat,frog,"['stim3', 'stim4', 'stim7', 'stim2', 'stim8', 'stim1', 'stim5', 'stim6']","['turkey', 'sparrow', 'cat', 'turtle', 'frog', 'hog', 'cow', 'snail']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cat,goat,elephant,sheep,monkey,horse,dog,fox,turtle,"['stim6', 'stim1', 'stim3', 'stim7', 'stim5', 'stim4', 'stim2', 'stim8']","['dog', 'goat', 'sheep', 'fox', 'horse', 'monkey', 'elephant', 'turtle']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
mouse,monkey,sparrow,bear,ladybug,butterfly,fox,lizard,hog,"['stim7', 'stim2', 'stim8', 'stim6', 'stim3', 'stim1', 'stim4', 'stim5']","['lizard', 'sparrow', 'hog', 'fox', 'bear', 'monkey', 'ladybug', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
goldfish,bear,fox,tiger,bat,horse,owl,rat,giraffe,"['stim4', 'stim7', 'stim6', 'stim2', 'stim8', 'stim5', 'stim1', 'stim3']","['bat', 'rat', 'owl', 'fox', 'giraffe', 'horse', 'bear', 'tiger']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
crocodile,tiger,butterfly,turkey,duck,cow,frog,bear,sparrow,"['stim1', 'stim5', 'stim7', 'stim6', 'stim3', 'stim4', 'stim8', 'stim2']","['tiger', 'cow', 'bear', 'frog', 'turkey', 'duck', 'sparrow', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cow,bluebird,elephant,giraffe,whale,mouse,turtle,crocodile,owl,"['stim5', 'stim3', 'stim2', 'stim4', 'stim7', 'stim6', 'stim8', 'stim1']","['mouse', 'giraffe', 'elephant', 'whale', 'crocodile', 'turtle', 'owl', 'bluebird']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dog,owl,tiger,cow,giraffe,ladybug,pigeon,lizard,monkey,"['stim3', 'stim4', 'stim8', 'stim2', 'stim7', 'stim1', 'stim6', 'stim5']","['cow', 'giraffe', 'monkey', 'tiger', 'lizard', 'owl', 'pigeon', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
pigeon,ant,spider,dolphin,cow,cat,rat,snail,goldfish,"['stim6', 'stim5', 'stim4', 'stim8', 'stim3', 'stim7', 'stim1', 'stim2']","['rat', 'cat', 'cow', 'goldfish', 'dolphin', 'snail', 'ant', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
eagle,dolphin,sheep,mouse,giraffe,rat,pigeon,crocodile,bear,"['stim6', 'stim3', 'stim5', 'stim2', 'stim4', 'stim8', 'stim7', 'stim1']","['pigeon', 'mouse', 'rat', 'sheep', 'giraffe', 'bear', 'crocodile', 'dolphin']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
elephant,turkey,cat,shark,bat,monkey,tiger,snail,butterfly,"['stim5', 'stim6', 'stim2', 'stim4', 'stim3', 'stim1', 'stim7', 'stim8']","['monkey', 'tiger', 'cat', 'bat', 'shark', 'turkey', 'snail', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
duck,bluebird,goat,horse,bat,sheep,owl,whale,snail,"['stim6', 'stim1', 'stim4', 'stim2', 'stim5', 'stim3', 'stim8', 'stim7']","['owl', 'bluebird', 'bat', 'goat', 'sheep', 'horse', 'snail', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bear,tiger,rat,horse,giraffe,turkey,hog,monkey,ladybug,"['stim1', 'stim3', 'stim7', 'stim6', 'stim4', 'stim2', 'stim5', 'stim8']","['tiger', 'horse', 'monkey', 'hog', 'giraffe', 'rat', 'turkey', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cat,dog,butterfly,cow,dolphin,sheep,snail,snake,hog,"['stim1', 'stim5', 'stim3', 'stim8', 'stim4', 'stim7', 'stim6', 'stim2']","['dog', 'sheep', 'cow', 'hog', 'dolphin', 'snake', 'snail', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dolphin,mouse,bat,crocodile,ladybug,rat,hog,snail,giraffe,"['stim8', 'stim6', 'stim5', 'stim1', 'stim3', 'stim2', 'stim7', 'stim4']","['giraffe', 'hog', 'rat', 'mouse', 'crocodile', 'bat', 'snail', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
ladybug,giraffe,dog,turtle,frog,snake,elephant,monkey,whale,"['stim4', 'stim3', 'stim5', 'stim2', 'stim1', 'stim6', 'stim7', 'stim8']","['frog', 'turtle', 'snake', 'dog', 'giraffe', 'elephant', 'monkey', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
sheep,owl,tiger,snake,mouse,cat,elephant,shark,bluebird,"['stim5', 'stim6', 'stim4', 'stim2', 'stim1', 'stim8', 'stim3', 'stim7']","['cat', 'elephant', 'mouse', 'tiger', 'owl', 'bluebird', 'snake', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
horse,eagle,monkey,fox,tiger,whale,bat,mouse,cow,"['stim8', 'stim4', 'stim5', 'stim3', 'stim2', 'stim7', 'stim6', 'stim1']","['cow', 'tiger', 'whale', 'fox', 'monkey', 'mouse', 'bat', 'eagle']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
turtle,owl,ladybug,bear,monkey,sheep,eagle,dog,lizard,"['stim8', 'stim2', 'stim5', 'stim7', 'stim1', 'stim6', 'stim3', 'stim4']","['lizard', 'ladybug', 'sheep', 'dog', 'owl', 'eagle', 'bear', 'monkey']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
turkey,owl,giraffe,butterfly,cat,snail,snake,sheep,mouse,"['stim1', 'stim7', 'stim4', 'stim8', 'stim3', 'stim6', 'stim2', 'stim5']","['owl', 'sheep', 'cat', 'mouse', 'butterfly', 'snake', 'giraffe', 'snail']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
owl,fox,duck,hog,bat,whale,snake,horse,goat,"['stim2', 'stim4', 'stim8', 'stim3', 'stim1', 'stim7', 'stim6', 'stim5']","['duck', 'bat', 'goat', 'hog', 'fox', 'horse', 'snake', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
turtle,elephant,snail,cow,cat,ant,duck,snake,sparrow,"['stim7', 'stim2', 'stim6', 'stim4', 'stim8', 'stim3', 'stim5', 'stim1']","['snake', 'snail', 'duck', 'cat', 'sparrow', 'cow', 'ant', 'elephant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
spider,pigeon,eagle,whale,bear,butterfly,crocodile,shark,goldfish,"['stim5', 'stim6', 'stim8', 'stim7', 'stim1', 'stim2', 'stim4', 'stim3']","['butterfly', 'crocodile', 'goldfish', 'shark', 'pigeon', 'eagle', 'bear', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
duck,ant,sheep,eagle,turkey,goldfish,horse,lizard,butterfly,"['stim4', 'stim3', 'stim2', 'stim7', 'stim8', 'stim5', 'stim6', 'stim1']","['turkey', 'eagle', 'sheep', 'lizard', 'butterfly', 'goldfish', 'horse', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
turkey,crocodile,fox,elephant,goldfish,lizard,hog,bear,cow,"['stim6', 'stim8', 'stim2', 'stim5', 'stim1', 'stim4', 'stim7', 'stim3']","['hog', 'cow', 'fox', 'lizard', 'crocodile', 'goldfish', 'bear', 'elephant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
sparrow,turtle,mouse,whale,rat,spider,elephant,pigeon,horse,"['stim7', 'stim2', 'stim4', 'stim1', 'stim8', 'stim6', 'stim3', 'stim5']","['pigeon', 'mouse', 'rat', 'turtle', 'horse', 'elephant', 'whale', 'spider']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bat,sparrow,spider,bear,rat,goldfish,goat,dolphin,lizard,"['stim4', 'stim1', 'stim6', 'stim8', 'stim7', 'stim3', 'stim2', 'stim5']","['rat', 'sparrow', 'goat', 'lizard', 'dolphin', 'bear', 'spider', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
elephant,eagle,turtle,goat,rat,sparrow,owl,crocodile,ant,"['stim3', 'stim4', 'stim7', 'stim2', 'stim1', 'stim6', 'stim5', 'stim8']","['goat', 'rat', 'crocodile', 'turtle', 'eagle', 'owl', 'sparrow', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
rat,sheep,bat,horse,turtle,whale,cat,ladybug,eagle,"['stim6', 'stim1', 'stim2', 'stim3', 'stim8', 'stim4', 'stim5', 'stim7']","['cat', 'sheep', 'bat', 'horse', 'eagle', 'turtle', 'whale', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dog,cat,mouse,dolphin,pigeon,monkey,ant,turtle,shark,"['stim1', 'stim5', 'stim2', 'stim3', 'stim7', 'stim8', 'stim4', 'stim6']","['cat', 'monkey', 'mouse', 'dolphin', 'turtle', 'shark', 'pigeon', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
frog,ladybug,whale,elephant,eagle,dolphin,shark,monkey,rat,"['stim8', 'stim1', 'stim4', 'stim5', 'stim2', 'stim3', 'stim7', 'stim6']","['rat', 'ladybug', 'eagle', 'dolphin', 'whale', 'elephant', 'monkey', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
bluebird,frog,fox,goldfish,turtle,dolphin,crocodile,bat,hog,"['stim7', 'stim4', 'stim1', 'stim8', 'stim3', 'stim2', 'stim6', 'stim5']","['bat', 'turtle', 'frog', 'hog', 'goldfish', 'fox', 'crocodile', 'dolphin']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
snail,lizard,goldfish,owl,sparrow,dog,goat,turkey,frog,"['stim8', 'stim1', 'stim2', 'stim4', 'stim7', 'stim3', 'stim6', 'stim5']","['frog', 'lizard', 'goldfish', 'sparrow', 'turkey', 'owl', 'goat', 'dog']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
giraffe,ant,turtle,dolphin,ladybug,turkey,snake,sparrow,owl,"['stim3', 'stim5', 'stim8', 'stim2', 'stim6', 'stim7', 'stim1', 'stim4']","['dolphin', 'turkey', 'owl', 'turtle', 'snake', 'sparrow', 'ant', 'ladybug']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
lizard,rat,goat,dolphin,whale,horse,goldfish,tiger,eagle,"['stim1', 'stim6', 'stim2', 'stim5', 'stim8', 'stim7', 'stim3', 'stim4']","['rat', 'goldfish', 'goat', 'horse', 'eagle', 'tiger', 'dolphin', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
snail,whale,eagle,butterfly,snake,bear,hog,bat,elephant,"['stim4', 'stim3', 'stim7', 'stim6', 'stim2', 'stim8', 'stim5', 'stim1']","['snake', 'butterfly', 'bat', 'hog', 'eagle', 'elephant', 'bear', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
dog,butterfly,whale,elephant,goat,bat,hog,turkey,crocodile,"['stim4', 'stim6', 'stim3', 'stim5', 'stim2', 'stim8', 'stim7', 'stim1']","['goat', 'hog', 'elephant', 'bat', 'whale', 'crocodile', 'turkey', 'butterfly']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
fox,rat,whale,monkey,crocodile,eagle,duck,dog,cow,"['stim7', 'stim8', 'stim1', 'stim3', 'stim4', 'stim2', 'stim6', 'stim5']","['dog', 'cow', 'rat', 'monkey', 'crocodile', 'whale', 'duck', 'eagle']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
cow,ladybug,duck,goldfish,snake,bat,frog,shark,pigeon,"['stim5', 'stim2', 'stim8', 'stim6', 'stim7', 'stim4', 'stim1', 'stim3']","['bat', 'duck', 'pigeon', 'frog', 'shark', 'snake', 'ladybug', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
owl,goldfish,goat,sheep,mouse,ladybug,snail,whale,sparrow,"['stim8', 'stim2', 'stim3', 'stim4', 'stim5', 'stim7', 'stim6', 'stim1']","['sparrow', 'goat', 'sheep', 'mouse', 'ladybug', 'whale', 'snail', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
owl,turkey,cow,frog,elephant,mouse,eagle,sparrow,ant,"['stim6', 'stim7', 'stim1', 'stim5', 'stim3', 'stim2', 'stim4', 'stim8']","['eagle', 'sparrow', 'turkey', 'mouse', 'frog', 'cow', 'elephant', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
rat,tiger,duck,lizard,dog,crocodile,fox,bluebird,sparrow,"['stim4', 'stim6', 'stim3', 'stim8', 'stim7', 'stim2', 'stim1', 'stim5']","['dog', 'fox', 'lizard', 'sparrow', 'bluebird', 'duck', 'tiger', 'crocodile']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
frog,whale,horse,turtle,ant,pigeon,dolphin,giraffe,duck,"['stim3', 'stim8', 'stim4', 'stim5', 'stim6', 'stim2', 'stim7', 'stim1']","['turtle', 'duck', 'ant', 'pigeon', 'dolphin', 'horse', 'giraffe', 'whale']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
tiger,rat,turkey,horse,goldfish,giraffe,bear,hog,monkey,"['stim6', 'stim5', 'stim3', 'stim8', 'stim7', 'stim1', 'stim2', 'stim4']","['bear', 'giraffe', 'horse', 'monkey', 'hog', 'rat', 'turkey', 'goldfish']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
pigeon,snake,lizard,elephant,goat,monkey,bat,bluebird,hog,"['stim7', 'stim6', 'stim8', 'stim4', 'stim2', 'stim1', 'stim5', 'stim3']","['bluebird', 'bat', 'hog', 'goat', 'lizard', 'snake', 'monkey', 'elephant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
butterfly,ant,owl,bear,crocodile,snail,turkey,sheep,tiger,"['stim1', 'stim5', 'stim6', 'stim2', 'stim7', 'stim4', 'stim3', 'stim8']","['ant', 'snail', 'turkey', 'owl', 'sheep', 'crocodile', 'bear', 'tiger']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
crocodile,pigeon,dog,eagle,monkey,fox,bat,dolphin,mouse,"['stim5', 'stim2', 'stim8', 'stim6', 'stim7', 'stim3', 'stim1', 'stim4']","['fox', 'dog', 'mouse', 'bat', 'dolphin', 'eagle', 'pigeon', 'monkey']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
turkey,dolphin,owl,butterfly,lizard,goat,sparrow,dog,cow,"['stim2', 'stim6', 'stim5', 'stim8', 'stim3', 'stim4', 'stim7', 'stim1']","['owl', 'sparrow', 'goat', 'cow', 'butterfly', 'lizard', 'dog', 'dolphin']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
monkey,ant,dolphin,dog,bat,horse,crocodile,turtle,duck,"['stim3', 'stim2', 'stim5', 'stim4', 'stim6', 'stim7', 'stim8', 'stim1']","['dog', 'dolphin', 'horse', 'bat', 'crocodile', 'turtle', 'duck', 'ant']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
hog,eagle,crocodile,turtle,snake,shark,monkey,bat,giraffe,"['stim8', 'stim6', 'stim7', 'stim2', 'stim3', 'stim4', 'stim1', 'stim5']","['giraffe', 'monkey', 'bat', 'crocodile', 'turtle', 'snake', 'eagle', 'shark']",S4,4,2021_Oct_05_1544,image_exp,3.2.4,60.20475758
